Sentence #,Word,POS,Tag
1108,0,NUM,O
1108,for,ADP,O
1108,the,DET,O
1108,first,ADJ,O
1108,block,NOUN,O
1108,and,CCONJ,O
1108,increments,NOUN,O
1108,thereafter,ADV,O
1108,.,PUNCT,O
1109,When,SCONJ,O
1109,using,VERB,O
1109,the,DET,O
1109,C,PROPN,O
1109,/,SYM,O
1109,H,PROPN,O
1109,/,SYM,O
1109,S,PROPN,O
1109,method,NOUN,O
1109,to,PART,O
1109,describe,VERB,O
1109,modern,ADJ,O
1109,large,ADJ,O
1109,drives,NOUN,B-hwc
1109,",",PUNCT,O
1109,the,DET,O
1109,number,NOUN,O
1109,of,ADP,O
1109,heads,NOUN,O
1109,is,AUX,O
1109,often,ADV,O
1109,set,VERB,O
1109,to,ADP,O
1109,64,NUM,O
1109,",",PUNCT,O
1109,although,SCONJ,O
1109,a,DET,O
1109,typical,ADJ,O
1109,modern,ADJ,O
1109,hard,ADJ,B-hwc
1109,disk,NOUN,I-hwc
1109,drive,NOUN,I-hwc
1109,has,VERB,O
1109,between,ADP,O
1109,one,NUM,O
1109,and,CCONJ,O
1109,four,NUM,O
1109,platters,NOUN,B-hwp
1109,.,PUNCT,O
1110,In,ADP,O
1110,modern,ADJ,O
1110,HDDs,NOUN,B-hwc
1110,",",PUNCT,O
1110,spare,ADJ,B-qt
1110,capacity,NOUN,I-qt
1110,for,ADP,O
1110,defect,NOUN,O
1110,management,NOUN,O
1110,is,AUX,O
1110,not,PART,O
1110,included,VERB,O
1110,in,ADP,O
1110,the,DET,O
1110,published,VERB,O
1110,capacity,NOUN,B-qt
1110,;,PUNCT,O
1110,however,ADV,O
1110,",",PUNCT,O
1110,in,ADP,O
1110,many,ADJ,O
1110,early,ADJ,O
1110,HDDs,NOUN,B-hwc
1110,a,DET,O
1110,certain,ADJ,O
1110,number,NOUN,O
1110,of,ADP,O
1110,sectors,NOUN,O
1110,were,AUX,O
1110,reserved,VERB,O
1110,as,ADP,O
1110,spares,NOUN,O
1110,",",PUNCT,O
1110,thereby,ADV,O
1110,reducing,VERB,O
1110,the,DET,O
1110,capacity,NOUN,B-qt
1110,available,ADJ,O
1110,to,ADP,O
1110,the,DET,O
1110,operating,VERB,B-sw
1110,system,NOUN,I-sw
1110,.,PUNCT,O
1111,Furthermore,ADV,O
1111,",",PUNCT,O
1111,many,ADJ,O
1111,HDDs,NOUN,B-hwc
1111,store,VERB,O
1111,their,PRON,O
1111,firmware,NOUN,B-sw
1111,in,ADP,O
1111,a,DET,O
1111,reserved,ADJ,O
1111,service,NOUN,O
1111,zone,NOUN,O
1111,",",PUNCT,O
1111,which,PRON,O
1111,is,AUX,O
1111,typically,ADV,O
1111,not,PART,O
1111,accessible,ADJ,O
1111,by,ADP,O
1111,the,DET,O
1111,user,NOUN,O
1111,.,PUNCT,O
1112,For,ADP,O
1112,RAID,NOUN,O
1112,subsystems,NOUN,O
1112,",",PUNCT,O
1112,data,NOUN,B-qt
1112,integrity,NOUN,O
1112,and,CCONJ,O
1112,fault,NOUN,O
1112,-,PUNCT,O
1112,tolerance,NOUN,O
1112,requirements,NOUN,O
1112,also,ADV,O
1112,reduce,VERB,O
1112,the,DET,O
1112,realized,VERB,O
1112,capacity,NOUN,B-qt
1112,.,PUNCT,O
1113,For,ADP,O
1113,example,NOUN,O
1113,",",PUNCT,O
1113,a,DET,O
1113,RAID,NOUN,O
1113,1,NUM,O
1113,array,NOUN,O
1113,has,VERB,O
1113,about,ADP,O
1113,half,DET,O
1113,the,DET,O
1113,total,ADJ,O
1113,capacity,NOUN,B-qt
1113,as,ADP,O
1113,a,DET,O
1113,result,NOUN,O
1113,of,ADP,O
1113,data,NOUN,B-qt
1113,mirroring,NOUN,O
1113,",",PUNCT,O
1113,while,SCONJ,O
1113,a,DET,O
1113,RAID,NOUN,O
1113,5,NUM,O
1113,array,NOUN,O
1113,with,ADP,O
1113,n,CCONJ,O
1113,drives,NOUN,B-hwc
1113,loses,VERB,O
1113,1,NUM,O
1113,/,SYM,O
1113,n,NOUN,O
1113,of,ADP,O
1113,capacity,NOUN,B-qt
1113,(,PUNCT,O
1113,which,PRON,O
1113,equals,VERB,O
1113,to,ADP,O
1113,the,DET,O
1113,capacity,NOUN,B-qt
1113,of,ADP,O
1113,a,DET,O
1113,single,ADJ,O
1113,drive,NOUN,B-hwc
1113,),PUNCT,O
1113,.,PUNCT,O
1114,RAID,NOUN,O
1114,subsystems,NOUN,O
1114,are,AUX,O
1114,multiple,ADJ,O
1114,drives,NOUN,B-hwc
1114,that,PRON,O
1114,appear,VERB,O
1114,to,PART,O
1114,be,AUX,O
1114,one,NUM,O
1114,drive,NOUN,B-hwc
1114,or,CCONJ,O
1114,more,ADJ,O
1114,drives,NOUN,B-hwc
1114,to,ADP,O
1114,the,DET,O
1114,user,NOUN,O
1114,",",PUNCT,O
1114,but,CCONJ,O
1114,provide,VERB,O
1114,fault,NOUN,O
1114,tolerance,NOUN,O
1114,.,PUNCT,O
1115,Most,ADJ,O
1115,RAID,ADJ,O
1115,vendors,NOUN,O
1115,use,VERB,O
1115,checksums,NOUN,O
1115,to,PART,O
1115,improve,VERB,O
1115,data,NOUN,B-qt
1115,integrity,NOUN,O
1115,at,ADP,O
1115,the,DET,O
1115,block,NOUN,O
1115,level,NOUN,O
1115,.,PUNCT,O
1116,Some,DET,O
1116,vendors,NOUN,O
1116,design,NOUN,O
1116,systems,NOUN,O
1116,using,VERB,O
1116,HDDs,NOUN,B-hwc
1116,with,ADP,O
1116,sectors,NOUN,O
1116,of,ADP,O
1116,520,NUM,B-mea
1116,bytes,NOUN,B-unit
1116,to,PART,O
1116,contain,VERB,O
1116,512,NUM,B-mea
1116,bytes,NOUN,B-unit
1116,of,ADP,O
1116,user,NOUN,B-qt
1116,data,NOUN,I-qt
1116,and,CCONJ,O
1116,eight,NUM,B-mea
1116,checksum,NOUN,B-unit
1116,bytes,NOUN,I-unit
1116,",",PUNCT,O
1116,or,CCONJ,O
1116,by,ADP,O
1116,using,VERB,O
1116,separate,ADJ,O
1116,512,NUM,B-mea
1116,-,PUNCT,O
1116,byte,NOUN,B-unit
1116,sectors,NOUN,O
1116,for,ADP,O
1116,the,DET,O
1116,checksum,NOUN,B-qt
1116,data,NOUN,I-qt
1116,.,PUNCT,O
1116,Some,DET,O
1116,systems,NOUN,O
1116,may,AUX,O
1116,use,VERB,O
1116,hidden,VERB,O
1116,partitions,NOUN,O
1116,for,ADP,O
1116,system,NOUN,O
1116,recovery,NOUN,O
1116,",",PUNCT,O
1116,reducing,VERB,O
1116,the,DET,O
1116,capacity,NOUN,B-qt
1116,available,ADJ,O
1116,to,ADP,O
1116,the,DET,O
1116,end,NOUN,O
1116,user,NOUN,O
1116,without,ADP,O
1116,knowledge,NOUN,O
1116,of,ADP,O
1116,special,ADJ,O
1116,disk,NOUN,O
1116,partitioning,VERB,O
1116,utilities,NOUN,O
1116,like,ADP,O
1116,diskpart,NOUN,O
1116,in,ADP,O
1116,Windows,PROPN,O
1116,.,PUNCT,O
1117,=,PUNCT,O
1117,=,PUNCT,O
1117,=,PUNCT,O
1117,Formatting,VERB,O
1117,=,PUNCT,O
1117,=,PUNCT,O
1117,=,PUNCT,O
1117,"

",SPACE,O
1117,Data,NOUN,B-qt
1117,is,AUX,O
1117,stored,VERB,O
1117,on,ADP,O
1117,a,DET,O
1117,hard,ADJ,B-hwc
1117,drive,NOUN,I-hwc
1117,in,ADP,O
1117,a,DET,O
1117,series,NOUN,O
1117,of,ADP,O
1117,logical,ADJ,O
1117,blocks,NOUN,O
1117,.,PUNCT,O
1118,Each,DET,O
1118,block,NOUN,O
1118,is,AUX,O
1118,delimited,VERB,O
1118,by,ADP,O
1118,markers,NOUN,O
1118,identifying,VERB,O
1118,its,PRON,O
1118,start,NOUN,O
1118,and,CCONJ,O
1118,end,NOUN,O
1118,",",PUNCT,O
1118,error,NOUN,O
1118,detecting,VERB,O
1118,and,CCONJ,O
1118,correcting,VERB,O
1118,information,NOUN,O
1118,",",PUNCT,O
1118,and,CCONJ,O
1118,space,NOUN,O
1118,between,ADP,O
1118,blocks,NOUN,O
1118,to,PART,O
1118,allow,VERB,O
1118,for,ADP,O
1118,minor,ADJ,O
1118,timing,NOUN,O
1118,variations,NOUN,O
1118,.,PUNCT,O
1119,These,DET,O
1119,blocks,NOUN,O
1119,often,ADV,O
1119,contained,VERB,O
1119,512,NUM,B-mea
1119,bytes,NOUN,B-unit
1119,of,ADP,O
1119,usable,ADJ,B-qt
1119,data,NOUN,I-qt
1119,",",PUNCT,O
1119,but,CCONJ,O
1119,other,ADJ,O
1119,sizes,NOUN,B-qt
1119,have,AUX,O
1119,been,AUX,O
1119,used,VERB,O
1119,.,PUNCT,O
1120,As,SCONJ,O
1120,drive,NOUN,B-qt
1120,density,NOUN,I-qt
1120,increased,VERB,O
1120,",",PUNCT,O
1120,an,DET,O
1120,initiative,NOUN,O
1120,known,VERB,O
1120,as,ADP,O
1120,Advanced,PROPN,O
1120,Format,PROPN,O
1120,extended,VERB,O
1120,the,DET,O
1120,block,NOUN,B-qt
1120,size,NOUN,I-qt
1120,to,ADP,O
1120,4096,NUM,B-mea
1120,bytes,NOUN,B-unit
1120,of,ADP,O
1120,usable,ADJ,B-qt
1120,data,NOUN,I-qt
1120,",",PUNCT,O
1120,with,ADP,O
1120,a,DET,O
1120,resulting,VERB,O
1120,significant,ADJ,O
1120,reduction,NOUN,O
1120,in,ADP,O
1120,the,DET,O
1120,amount,NOUN,O
1120,of,ADP,O
1120,disk,NOUN,B-qt
1120,space,NOUN,I-qt
1120,used,VERB,O
1120,for,ADP,O
1120,block,NOUN,O
1120,headers,NOUN,O
1120,",",PUNCT,O
1120,error,NOUN,B-qt
1120,checking,NOUN,I-qt
1120,data,NOUN,I-qt
1120,",",PUNCT,O
1120,and,CCONJ,O
1120,spacing,ADJ,O
1120,.,PUNCT,O
1121,The,DET,O
1121,process,NOUN,O
1121,of,ADP,O
1121,initializing,VERB,O
1121,these,DET,O
1121,logical,ADJ,O
1121,blocks,NOUN,O
1121,on,ADP,O
1121,the,DET,O
1121,physical,ADJ,B-hwp
1121,disk,NOUN,I-hwp
1121,platters,NOUN,I-hwp
1121,is,AUX,O
1121,called,VERB,O
1121,low,ADJ,O
1121,-,PUNCT,O
1121,level,NOUN,O
1121,formatting,NOUN,O
1121,",",PUNCT,O
1121,which,PRON,O
1121,is,AUX,O
1121,usually,ADV,O
1121,performed,VERB,O
1121,at,ADP,O
1121,the,DET,O
1121,factory,NOUN,O
1121,and,CCONJ,O
1121,is,AUX,O
1121,not,PART,O
1121,normally,ADV,O
1121,changed,VERB,O
1121,in,ADP,O
1121,the,DET,O
1121,field,NOUN,O
1121,.,PUNCT,O
1122,High,ADJ,O
1122,-,PUNCT,O
1122,level,NOUN,O
1122,formatting,NOUN,O
1122,data,NOUN,O
1122,structures,NOUN,O
1122,used,VERB,O
1122,by,ADP,O
1122,the,DET,O
1122,operating,VERB,B-sw
1122,system,NOUN,I-sw
1122,to,PART,O
1122,organize,VERB,O
1122,files,NOUN,O
1122,on,ADP,O
1122,the,DET,O
1122,disk,NOUN,B-hwp
1122,.,PUNCT,O
1123,This,PRON,O
1123,includes,VERB,O
1123,file,NOUN,O
1123,system,NOUN,O
1123,structures,NOUN,O
1123,into,ADP,O
1123,selected,VERB,O
1123,logical,ADJ,O
1123,blocks,NOUN,O
1123,.,PUNCT,O
1124,For,ADP,O
1124,example,NOUN,O
1124,",",PUNCT,O
1124,some,PRON,O
1124,of,ADP,O
1124,the,DET,O
1124,disk,NOUN,B-qt
1124,space,NOUN,I-qt
1124,will,AUX,O
1124,be,AUX,O
1124,used,VERB,O
1124,to,PART,O
1124,hold,VERB,O
1124,a,DET,O
1124,directory,NOUN,O
1124,of,ADP,O
1124,file,NOUN,O
1124,names,NOUN,O
1124,and,CCONJ,O
1124,a,DET,O
1124,list,NOUN,O
1124,of,ADP,O
1124,logical,ADJ,O
1124,blocks,NOUN,O
1124,associated,VERB,O
1124,with,ADP,O
1124,a,DET,O
1124,particular,ADJ,O
1124,file,NOUN,O
1124,.,PUNCT,O
1125,Examples,NOUN,O
1125,of,ADP,O
1125,partition,NOUN,O
1125,mapping,NOUN,O
1125,scheme,NOUN,O
1125,include,VERB,O
1125,Master,PROPN,O
1125,boot,NOUN,O
1125,record,NOUN,O
1125,(,PUNCT,O
1125,MBR,PROPN,O
1125,),PUNCT,O
1125,and,CCONJ,O
1125,GUID,PROPN,O
1125,Partition,PROPN,O
1125,Table,PROPN,O
1125,(,PUNCT,O
1125,GPT,PROPN,O
1125,),PUNCT,O
1125,.,PUNCT,O
1126,Examples,NOUN,O
1126,of,ADP,O
1126,data,NOUN,O
1126,structures,NOUN,O
1126,stored,VERB,O
1126,on,ADP,O
1126,disk,NOUN,B-hwc
1126,to,PART,O
1126,retrieve,VERB,B-func
1126,files,NOUN,I-func
1126,include,VERB,O
1126,the,DET,O
1126,File,PROPN,O
1126,Allocation,PROPN,O
1126,Table,PROPN,O
1126,(,PUNCT,O
1126,FAT,PROPN,O
1126,),PUNCT,O
1126,in,ADP,O
1126,the,DET,O
1126,DOS,PROPN,O
1126,file,NOUN,O
1126,system,NOUN,O
1126,and,CCONJ,O
1126,inodes,VERB,O
1126,in,ADP,O
1126,many,ADJ,O
1126,UNIX,ADJ,O
1126,file,NOUN,O
1126,systems,NOUN,O
1126,",",PUNCT,O
1126,as,ADV,O
1126,well,ADV,O
1126,as,ADP,O
1126,other,ADJ,O
1126,operating,NOUN,B-sw
1126,system,NOUN,I-sw
1126,data,NOUN,O
1126,structures,NOUN,O
1126,.,PUNCT,O
1127,As,ADP,O
1127,a,DET,O
1127,consequence,NOUN,O
1127,",",PUNCT,O
1127,not,PART,O
1127,all,DET,O
1127,the,DET,O
1127,space,NOUN,B-qt
1127,on,ADP,O
1127,an,DET,O
1127,HDD,NOUN,B-hwc
1127,is,AUX,O
1127,available,ADJ,O
1127,for,ADP,O
1127,user,NOUN,O
1127,files,NOUN,O
1127,",",PUNCT,O
1127,but,CCONJ,O
1127,this,DET,O
1127,system,NOUN,O
1127,overhead,NOUN,O
1127,is,AUX,O
1127,usually,ADV,O
1127,small,ADJ,O
1127,compared,VERB,O
1127,with,ADP,O
1127,user,NOUN,B-qt
1127,data,NOUN,I-qt
1127,.,PUNCT,O
1128,=,PUNCT,O
1128,=,PUNCT,O
1128,=,PUNCT,O
1128,=,PUNCT,O
1128,=,PUNCT,O
1128,=,PUNCT,O
1128,"

",SPACE,O
1128,In,ADP,O
1128,the,DET,O
1128,early,ADJ,O
1128,days,NOUN,O
1128,of,ADP,O
1128,computing,VERB,O
1128,the,DET,O
1128,total,ADJ,O
1128,capacity,NOUN,B-qt
1128,of,ADP,O
1128,HDDs,NOUN,B-hwc
1128,was,AUX,O
1128,specified,VERB,O
1128,in,ADP,O
1128,7,NUM,O
1128,to,PART,O
1128,9,NUM,O
1128,decimal,ADJ,O
1128,digits,NOUN,O
1128,frequently,ADV,O
1128,truncated,VERB,O
1128,with,ADP,O
1128,the,DET,O
1128,idiom,ADJ,O
1128,millions,NOUN,O
1128,.,PUNCT,O
1129,By,ADP,O
1129,the,DET,O
1129,1970s,NOUN,O
1129,",",PUNCT,O
1129,the,DET,O
1129,total,ADJ,O
1129,capacity,NOUN,B-qt
1129,of,ADP,O
1129,HDDs,NOUN,B-hwc
1129,was,AUX,O
1129,given,VERB,O
1129,by,ADP,O
1129,manufacturers,NOUN,O
1129,using,VERB,O
1129,SI,PROPN,O
1129,decimal,PROPN,O
1129,prefixes,NOUN,O
1129,such,ADJ,O
1129,as,ADP,O
1129,megabytes,NOUN,B-unit
1129,(,PUNCT,O
1129,1,NUM,B-mea
1129,MB,NOUN,B-unit
1129,=,VERB,O
1129,"1,000,000",NUM,B-mea
1129,bytes,NOUN,B-unit
1129,),PUNCT,O
1129,",",PUNCT,O
1129,gigabytes,NOUN,B-unit
1129,(,PUNCT,O
1129,1,NUM,B-mea
1129,GB,PROPN,B-unit
1129,=,SYM,O
1129,"1,000,000,000",NUM,B-mea
1129,bytes,NOUN,B-unit
1129,),PUNCT,O
1129,and,CCONJ,O
1129,terabytes,VERB,B-unit
1129,(,PUNCT,O
1129,1,NUM,B-mea
1129,TB,PROPN,B-unit
1129,=,SYM,O
1129,"1,000,000,000,000",NUM,B-mea
1129,bytes,NOUN,B-unit
1129,),PUNCT,O
1129,.,PUNCT,O
1130,However,ADV,O
1130,",",PUNCT,O
1130,capacities,NOUN,B-qt
1130,of,ADP,O
1130,memory,NOUN,B-hwp
1130,are,AUX,O
1130,usually,ADV,O
1130,quoted,VERB,O
1130,using,VERB,O
1130,a,DET,O
1130,binary,ADJ,O
1130,interpretation,NOUN,O
1130,of,ADP,O
1130,the,DET,O
1130,prefixes,NOUN,O
1130,",",PUNCT,O
1130,i.e.,X,O
1131,using,VERB,O
1131,powers,NOUN,O
1131,of,ADP,O
1131,1024,NUM,O
1131,instead,ADV,O
1131,of,ADP,O
1131,1000,NUM,O
1131,.,PUNCT,O
1132,Software,NOUN,O
1132,reports,VERB,O
1132,hard,ADJ,B-hwc
1132,disk,NOUN,I-hwc
1132,drive,NOUN,I-hwc
1132,capacity,NOUN,B-qt
1132,or,CCONJ,O
1132,memory,NOUN,B-hwp
1132,capacity,NOUN,B-qt
1132,in,ADP,O
1132,different,ADJ,O
1132,forms,NOUN,O
1132,using,VERB,O
1132,either,CCONJ,O
1132,decimal,ADJ,O
1132,or,CCONJ,O
1132,binary,ADJ,O
1132,prefixes,NOUN,O
1132,.,PUNCT,O
1133,The,DET,O
1133,Microsoft,PROPN,O
1133,Windows,PROPN,O
1133,family,NOUN,O
1133,of,ADP,O
1133,operating,NOUN,B-sw
1133,systems,NOUN,I-sw
1133,uses,VERB,O
1133,the,DET,O
1133,binary,ADJ,O
1133,convention,NOUN,O
1133,when,SCONJ,O
1133,reporting,VERB,O
1133,storage,NOUN,B-qt
1133,capacity,NOUN,I-qt
1133,",",PUNCT,O
1133,so,SCONJ,O
1133,an,DET,O
1133,HDD,NOUN,B-hwc
1133,offered,VERB,O
1133,by,ADP,O
1133,its,PRON,O
1133,manufacturer,NOUN,O
1133,as,ADP,O
1133,a,DET,O
1133,1,NUM,B-mea
1133,TB,PROPN,B-unit
1133,drive,NOUN,B-hwc
1133,is,AUX,O
1133,reported,VERB,O
1133,by,ADP,O
1133,these,DET,O
1133,operating,NOUN,B-sw
1133,systems,NOUN,I-sw
1133,as,ADP,O
1133,a,DET,O
1133,931,NUM,B-mea
1133,GB,PROPN,B-unit
1133,HDD,NOUN,B-hwc
1133,.,PUNCT,O
1134,Mac,PROPN,B-sw
1134,OS,VERB,I-sw
1134,uses,VERB,O
1134,decimal,ADJ,O
1134,convention,NOUN,O
1134,when,SCONJ,O
1134,reporting,VERB,O
1134,HDD,NOUN,B-hwc
1134,capacity,NOUN,B-qt
1134,.,PUNCT,O
1135,The,DET,O
1135,default,NOUN,O
1135,behavior,NOUN,O
1135,of,ADP,O
1135,the,DET,O
1135,df,NOUN,O
1135,command,NOUN,O
1135,-,PUNCT,O
1135,line,NOUN,O
1135,utility,NOUN,O
1135,on,ADP,O
1135,Linux,PROPN,O
1135,is,AUX,O
1135,to,PART,O
1135,report,VERB,O
1135,the,DET,O
1135,HDD,NOUN,B-hwc
1135,capacity,NOUN,B-qt
1135,as,ADP,O
1135,a,DET,O
1135,number,NOUN,O
1135,of,ADP,O
1135,1024,NUM,B-mea
1135,-,PUNCT,O
1135,byte,NOUN,B-unit
1135,.,PUNCT,O
1135,The,DET,O
1135,difference,NOUN,O
1135,between,ADP,O
1135,the,DET,O
1135,decimal,ADJ,O
1135,and,CCONJ,O
1135,binary,ADJ,O
1135,prefix,NOUN,O
1135,interpretation,NOUN,O
1135,caused,VERB,O
1135,some,DET,O
1135,consumer,NOUN,O
1135,confusion,NOUN,O
1135,and,CCONJ,O
1135,led,VERB,O
1135,to,ADP,O
1135,class,NOUN,O
1135,action,NOUN,O
1135,suits,NOUN,O
1135,against,ADP,O
1135,HDD,NOUN,O
1135,manufacturers,NOUN,O
1135,.,PUNCT,O
1136,The,DET,O
1136,plaintiffs,NOUN,O
1136,argued,VERB,O
1136,that,SCONJ,O
1136,the,DET,O
1136,use,NOUN,O
1136,of,ADP,O
1136,decimal,ADJ,O
1136,prefixes,NOUN,O
1136,effectively,ADV,O
1136,misled,VERB,O
1136,consumers,NOUN,O
1136,while,SCONJ,O
1136,the,DET,O
1136,defendants,NOUN,O
1136,denied,VERB,O
1136,any,DET,O
1136,wrongdoing,NOUN,O
1136,or,CCONJ,O
1136,liability,NOUN,O
1136,",",PUNCT,O
1136,asserting,VERB,O
1136,that,SCONJ,O
1136,their,PRON,O
1136,marketing,NOUN,O
1136,and,CCONJ,O
1136,advertising,NOUN,O
1136,complied,VERB,O
1136,in,ADP,O
1136,all,DET,O
1136,respects,NOUN,O
1136,with,ADP,O
1136,the,DET,O
1136,law,NOUN,O
1136,and,CCONJ,O
1136,that,SCONJ,O
1136,no,DET,O
1136,class,NOUN,O
1136,member,NOUN,O
1136,sustained,VERB,O
1136,any,DET,O
1136,damages,NOUN,O
1136,or,CCONJ,O
1136,injuries,NOUN,O
1136,.,PUNCT,O
1137,=,PUNCT,O
1137,=,PUNCT,O
1137,=,PUNCT,O
1137,=,PUNCT,O
1137,"
",SPACE,O
1137,HDD,NOUN,B-hwc
1137,price,NOUN,B-qt
1137,per,ADP,I-qt
1137,byte,NOUN,I-qt
1137,decreased,VERB,O
1137,at,ADP,O
1137,the,DET,O
1137,rate,NOUN,O
1137,of,ADP,O
1137,40,NUM,O
1137,%,NOUN,O
1137,per,ADP,O
1137,year,NOUN,O
1137,during,ADP,O
1137,1988–1996,NUM,O
1137,",",PUNCT,O
1137,51,NUM,O
1137,%,NOUN,O
1137,per,ADP,O
1137,year,NOUN,O
1137,during,ADP,O
1137,1996–2003,NUM,O
1137,and,CCONJ,O
1137,34,NUM,O
1137,%,NOUN,O
1137,per,ADP,O
1137,year,NOUN,O
1137,during,ADP,O
1137,2003–2010,NUM,O
1137,.,PUNCT,O
1138,The,DET,O
1138,price,NOUN,B-qt
1138,decrease,NOUN,O
1138,slowed,VERB,O
1138,down,ADP,O
1138,to,ADP,O
1138,13,NUM,O
1138,%,NOUN,O
1138,per,ADP,O
1138,year,NOUN,O
1138,during,ADP,O
1138,2011–2014,NUM,O
1138,",",PUNCT,O
1138,as,SCONJ,O
1138,areal,NOUN,B-qt
1138,density,NOUN,I-qt
1138,increase,NOUN,O
1138,slowed,VERB,O
1138,and,CCONJ,O
1138,the,DET,O
1138,2011,NUM,O
1138,Thailand,PROPN,O
1138,floods,NOUN,O
1138,damaged,VERB,O
1138,manufacturing,NOUN,O
1138,facilities,NOUN,O
1138,and,CCONJ,O
1138,have,AUX,O
1138,held,VERB,O
1138,at,ADP,O
1138,11,NUM,O
1138,%,NOUN,O
1138,per,ADP,O
1138,year,NOUN,O
1138,during,ADP,O
1138,2010–2017.The,PROPN,O
1138,Federal,PROPN,O
1138,Reserve,PROPN,O
1138,Board,PROPN,O
1138,has,AUX,O
1138,published,VERB,O
1138,a,DET,O
1138,quality,NOUN,O
1138,-,PUNCT,O
1138,adjusted,VERB,O
1138,price,NOUN,B-qt
1138,index,NOUN,O
1138,for,ADP,O
1138,large,ADJ,O
1138,-,PUNCT,O
1138,scale,NOUN,O
1138,enterprise,NOUN,O
1138,storage,NOUN,O
1138,systems,NOUN,O
1138,including,VERB,O
1138,three,NUM,O
1138,or,CCONJ,O
1138,more,ADJ,O
1138,enterprise,NOUN,O
1138,HDDs,NOUN,B-hwc
1138,and,CCONJ,O
1138,associated,VERB,O
1138,controllers,NOUN,O
1138,",",PUNCT,O
1138,racks,NOUN,O
1138,and,CCONJ,O
1138,cables,NOUN,O
1138,.,PUNCT,O
1139,Prices,NOUN,B-qt
1139,for,ADP,O
1139,these,DET,O
1139,large,ADJ,O
1139,-,PUNCT,O
1139,scale,NOUN,O
1139,storage,NOUN,O
1139,systems,NOUN,O
1139,decreased,VERB,O
1139,at,ADP,O
1139,the,DET,O
1139,rate,NOUN,O
1139,of,ADP,O
1139,30,NUM,O
1139,%,NOUN,O
1139,per,ADP,O
1139,year,NOUN,O
1139,during,ADP,O
1139,2004–2009,NUM,O
1139,and,CCONJ,O
1139,22,NUM,O
1139,%,NOUN,O
1139,per,ADP,O
1139,year,NOUN,O
1139,during,ADP,O
1139,2009–2014,NUM,O
1139,.,PUNCT,O
1140,=,PUNCT,O
1140,=,PUNCT,O
1140,Form,NOUN,O
1140,factors,NOUN,O
1140,=,PUNCT,O
1140,=,PUNCT,O
1140,"

",SPACE,O
1140,IBM,PROPN,O
1140,'s,PART,O
1140,first,ADJ,O
1140,hard,ADJ,B-hwc
1140,disk,NOUN,I-hwc
1140,drive,NOUN,I-hwc
1140,",",PUNCT,O
1140,the,DET,O
1140,IBM,PROPN,B-hwc
1140,350,NUM,I-hwc
1140,",",PUNCT,O
1140,used,VERB,O
1140,a,DET,O
1140,stack,NOUN,O
1140,of,ADP,O
1140,24,NUM,B-mea
1140,inch,NOUN,B-unit
1140,platters,NOUN,B-hwp
1140,",",PUNCT,O
1140,stored,VERB,O
1140,3.75,NUM,B-mea
1140,MB,NOUN,B-unit
1140,of,ADP,O
1140,data,NOUN,B-qt
1140,(,PUNCT,O
1140,approximately,ADV,O
1140,the,DET,O
1140,size,NOUN,B-qt
1140,of,ADP,O
1140,one,NUM,O
1140,modern,ADJ,O
1140,digital,ADJ,O
1140,picture,NOUN,O
1140,),PUNCT,O
1140,",",PUNCT,O
1140,and,CCONJ,O
1140,was,AUX,O
1140,of,ADP,O
1140,a,DET,O
1140,size,NOUN,B-qt
1140,comparable,ADJ,O
1140,to,ADP,O
1140,two,NUM,O
1140,large,ADJ,O
1140,refrigerators,NOUN,B-sys
1140,.,PUNCT,O
1141,In,ADP,O
1141,1962,NUM,O
1141,",",PUNCT,O
1141,IBM,PROPN,O
1141,introduced,VERB,O
1141,its,PRON,O
1141,model,NOUN,O
1141,1311,NUM,B-hwc
1141,disk,NOUN,I-hwc
1141,",",PUNCT,O
1141,which,PRON,O
1141,used,VERB,O
1141,six,NUM,O
1141,14,NUM,B-mea
1141,-,PUNCT,O
1141,inch,NOUN,B-unit
1141,(,PUNCT,O
1141,nominal,ADJ,O
1141,size,NOUN,B-qt
1141,),PUNCT,O
1141,platters,NOUN,B-hwp
1141,in,ADP,O
1141,a,DET,O
1141,removable,ADJ,O
1141,pack,NOUN,O
1141,and,CCONJ,O
1141,was,AUX,O
1141,roughly,ADV,O
1141,the,DET,O
1141,size,NOUN,B-qt
1141,of,ADP,O
1141,a,DET,O
1141,washing,NOUN,B-sys
1141,machine,NOUN,I-sys
1141,.,PUNCT,O
1142,This,PRON,O
1142,became,VERB,O
1142,a,DET,O
1142,standard,ADJ,O
1142,platter,NOUN,B-qt
1142,size,NOUN,I-qt
1142,for,ADP,O
1142,many,ADJ,O
1142,years,NOUN,O
1142,",",PUNCT,O
1142,used,VERB,O
1142,also,ADV,O
1142,by,ADP,O
1142,other,ADJ,O
1142,manufacturers,NOUN,O
1142,.,PUNCT,O
1143,The,DET,O
1143,IBM,PROPN,B-hwc
1143,2314,NUM,I-hwc
1143,used,VERB,O
1143,platters,NOUN,B-hwp
1143,of,ADP,O
1143,the,DET,O
1143,same,ADJ,O
1143,size,NOUN,B-qt
1143,in,ADP,O
1143,an,DET,O
1143,eleven,NUM,O
1143,-,PUNCT,O
1143,high,ADJ,O
1143,pack,NOUN,O
1143,and,CCONJ,O
1143,introduced,VERB,O
1143,the,DET,O
1143,"""",PUNCT,O
1143,drive,NOUN,O
1143,in,ADP,O
1143,a,DET,O
